,CustID,Time,Age,Gender,Visits,Paintings,Jewelry,Mosaics,Sculpture,Paint_Commisions,Jew_Commissions,Mos_Commisions,Sculp_Commisions,Total_Commisions,Promotion,,,,,,,
812,8675309812,1.67,33.3,1,69,267.0178469,157.330187,257.3278852,341.1155845,21.36142775,12.58641496,30.87934622,40.93387014,105.7610591,0,,,,,,,
813,8675309813,1.54,31,0,42,228.2144866,370.8207734,212.8217461,263.2972188,18.25715893,29.66566187,25.53860953,31.59566626,105.0570966,0,,,,,,,
814,8675309814,1.23,38.4,0,69,75.70357043,235.0186387,272.816954,0.490452744,6.056285634,18.8014911,32.73803448,0.058854329,57.65466554,0,,,,,,,
815,8675309815,1.72,27.1,0,33,360.7624548,157.8911547,329.8275249,220.5005158,28.86099638,12.63129238,39.57930299,26.4600619,107.5316536,0,,,,,,,
816,8675309816,1.3,20.2,1,55,17.18657045,5.859735419,404.2997659,467.0197029,1.374925636,0.468778834,48.51597191,56.04236435,106.4020407,1,,,,,,,
817,8675309817,1.62,33.4,1,26,244.0931419,194.2067607,153.4831375,259.1404175,19.52745135,15.53654086,18.4179765,31.0968501,84.57881881,1,,,,,,,
818,8675309818,1.31,43.2,0,88,17.46529878,241.9914616,342.0897048,8.208312308,1.397223902,19.35931693,41.05076458,0.984997477,62.79230288,0,,,,,,,
819,8675309819,1.24,43.2,0,119,40.84329472,219.3960681,335.3861423,11.67439026,3.267463578,17.55168545,40.24633708,1.400926831,62.46641293,0,,,,,,,
820,8675309820,1.08,42.1,0,88,53.10504433,218.3703092,342.8395984,8.258586412,4.248403546,17.46962474,41.14075181,0.991030369,63.84981046,0,,,,,,,
821,8675309821,1.2,41.1,1,105,13.55993551,305.6844389,240.1660038,4.550137117,1.084794841,24.45475511,28.81992046,0.546016454,54.90548686,0,,,,,,,
822,8675309822,0.74,33.1,0,20,67.11894972,5.386723523,446.5553909,352.3007985,5.369515978,0.430937882,53.58664691,42.27609582,101.6631966,0,,,,,,,
823,8675309823,1.2,46.8,0,66,0.424828652,303.1948679,137.0781631,75.46677644,0.033986292,24.25558943,16.44937957,9.056013173,49.79496847,1,,,,,,,
824,8675309824,1.72,16.2,0,66,355.0057361,413.8128839,11.73347633,5.061374632,28.40045889,33.10503071,1.40801716,0.607364956,63.52087172,0,,,,,,,
825,8675309825,1.79,25.3,0,53,357.6794898,82.14603655,419.0412117,178.4482002,28.61435918,6.571682924,50.2849454,21.41378402,106.8847715,0,,,,,,,
826,8675309826,1.77,22.6,1,28,366.2266329,165.1823607,307.8668257,214.4175949,29.29813063,13.21458886,36.94401908,25.73011139,105.18685,0,,,,,,,
827,8675309827,1.66,33.6,0,38,212.7824684,174.1081874,229.1078259,445.7063522,17.02259747,13.92865499,27.49293911,53.48476226,111.9289538,0,,,,,,,
828,8675309828,0.93,36.2,1,20,65.33652868,17.36850111,385.4317541,357.6567317,5.226922294,1.389480089,46.25181049,42.9188078,95.78702068,0,,,,,,,
829,8675309829,1.27,47.6,0,80,31.24896991,270.0558623,295.8871401,12.60602776,2.499917593,21.60446898,35.50645681,1.512723331,61.12356672,0,,,,,,,
830,8675309830,1.7,28.7,0,54,165.9930252,342.856699,241.099901,179.446175,13.27944202,27.42853592,28.93198812,21.533541,91.17350706,0,,,,,,,
831,8675309831,1.02,36.4,1,22,3.353541855,31.83525961,467.2936488,254.2505224,0.268283348,2.546820769,56.07523786,30.51006269,89.40040466,0,,,,,,,
832,8675309832,1.25,40.7,0,94,9.495245495,213.6126325,240.6301553,67.43054664,0.75961964,17.0890106,28.87561864,8.091665597,54.81591447,0,,,,,,,
833,8675309833,1.17,24.9,1,62,225.0298135,538.8079977,19.78663288,20.05247981,18.00238508,43.10463982,2.374395946,2.406297577,65.88771842,0,,,,,,,
834,8675309834,1.08,37.8,1,75,0.863310543,211.5212345,357.0983857,32.47677167,0.069064843,16.92169876,42.85180628,3.8972126,63.73978249,0,,,,,,,
835,8675309835,1.23,39.9,1,105,13.37816606,292.8352956,211.869053,9.254363753,1.070253285,23.42682365,25.42428636,1.11052365,51.03188694,0,,,,,,,
836,8675309836,1.26,37.6,0,85,31.36877871,283.1985724,201.9059305,4.361475314,2.509502297,22.65588579,24.22871166,0.523377038,49.91747679,1,,,,,,,
837,8675309837,1.09,32.8,0,56,83.91968436,212.3812867,274.8672206,32.25452945,6.713574749,16.99050294,32.98406647,3.870543534,60.55868769,0,,,,,,,
838,8675309838,1.16,37.7,0,77,11.42460424,191.1754598,325.5702681,17.06516354,0.913968339,15.29403678,39.06843217,2.047819625,57.32425692,1,,,,,,,
839,8675309839,1.21,39,0,108,35.90218606,130.1508991,390.5793426,26.86494013,2.872174885,10.41207193,46.86952111,3.223792816,63.37756074,0,,,,,,,
840,8675309840,1.19,20,1,56,229.1457136,441.0724469,2.978265975,53.73209879,18.33165709,35.28579575,0.357391917,6.447851855,60.42269661,0,,,,,,,
841,8675309841,1.15,39.5,0,96,12.49660447,291.3467045,202.3118924,44.17226543,0.999728358,23.30773636,24.27742709,5.300671852,53.88556366,1,,,,,,,
842,8675309842,1.17,44,1,91,4.049900875,251.8800978,270.5304302,40.31878449,0.32399207,20.15040782,32.46365162,4.838254139,57.77630566,0,,,,,,,
843,8675309843,1.38,42.6,0,92,4.071007626,387.5414058,211.4538465,0.871305798,0.32568061,31.00331246,25.37446158,0.104556696,56.80801135,0,,,,,,,
844,8675309844,1.67,26.7,0,42,124.3128561,359.2620746,205.3434067,306.964855,9.945028488,28.74096597,24.6412088,36.8357826,100.1629859,0,,,,,,,
845,8675309845,1.63,30.3,1,45,178.3401125,358.9681343,134.8108524,245.8307331,14.267209,28.71745074,16.17730229,29.49968797,88.66165,1,,,,,,,
846,8675309846,1.7,27.2,1,33,179.4121809,196.0483865,237.9994035,248.6323689,14.35297447,15.68387092,28.55992842,29.83588427,88.43265808,1,,,,,,,
847,8675309847,1.41,24.5,1,58,442.2842988,293.709816,15.38712616,12.93696219,35.3827439,23.49678528,1.846455139,1.552435463,62.27841979,0,,,,,,,
848,8675309848,0.75,35.8,0,20,453.110062,407.8039457,32.31780966,39.30968261,36.24880496,32.62431566,3.878137159,4.717161913,77.46841969,1,,,,,,,
849,8675309849,1.07,41.1,0,72,24.01576375,301.523477,221.8982538,29.90983793,1.9212611,24.12187816,26.62779046,3.589180552,56.26011027,0,,,,,,,
850,8675309850,1.18,40.2,0,72,10.80081955,357.0697024,144.39128,52.2832582,0.864065564,28.56557619,17.3269536,6.273990984,53.03058634,0,,,,,,,
851,8675309851,1.71,26.7,0,27,275.8759521,248.7059832,193.2380258,193.0351674,22.07007617,19.89647866,23.1885631,23.16422009,88.31933801,1,,,,,,,
852,8675309852,1.55,26.7,1,45,316.912339,146.7253439,382.2603551,179.7901686,25.35298712,11.73802751,45.87124261,21.57482023,104.5370775,0,,,,,,,
853,8675309853,1.69,28,0,61,234.0901824,256.4259374,271.612187,248.5829816,18.72721459,20.51407499,32.59346244,29.82995779,101.6647098,0,,,,,,,
854,8675309854,1.23,33.2,0,91,5.729892605,296.720786,235.7356804,4.916057692,0.458391408,23.73766288,28.28828165,0.589926923,53.07426286,0,,,,,,,
855,8675309855,1.06,38.3,1,20,20.4459143,39.38782387,294.8326301,449.4351348,1.635673144,3.15102591,35.37991561,53.93221618,94.09883084,0,,,,,,,
856,8675309856,1.72,34.9,0,50,180.3745433,192.4553688,200.9859551,232.3685119,14.42996346,15.3964295,24.11831461,27.88422143,81.82892901,1,,,,,,,
857,8675309857,1.59,29.2,0,51,308.0480023,274.6108417,279.5829497,213.3164386,24.64384018,21.96886734,33.54995396,25.59797263,105.7606341,0,,,,,,,
858,8675309858,1.24,37.9,1,84,4.6135539,320.5033864,223.4645796,24.70065048,0.369084312,25.64027091,26.81574955,2.964078058,55.78918283,0,,,,,,,
859,8675309859,1.69,32.6,0,27,263.3463136,100.7698528,290.200652,198.5334008,21.06770509,8.061588224,34.82407824,23.8240081,87.77737965,1,,,,,,,
860,8675309860,1.55,29,0,24,216.5538578,234.780224,253.5617465,209.9522816,17.32430862,18.78241792,30.42740958,25.19427379,91.72840992,1,,,,,,,
861,8675309861,1.15,43.8,1,112,23.69258033,188.2703748,310.7702634,39.37114832,1.895406426,15.06162998,37.29243161,4.724537798,58.97400582,0,,,,,,,
862,8675309862,1.09,36.5,1,71,29.16488574,157.5601964,332.2923495,68.51881329,2.333190859,12.60481571,39.87508194,8.222257595,63.03534611,0,,,,,,,
863,8675309863,1.52,22.4,1,62,17.65076633,43.25639842,485.4505463,336.8003679,1.412061306,3.460511874,58.25406556,40.41604415,103.5426829,1,,,,,,,
864,8675309864,1.3,39.7,1,20,45.89410636,44.26616619,358.8011013,420.3488572,3.671528509,3.541293295,43.05613216,50.44186286,100.7108168,0,,,,,,,
865,8675309865,1.81,27.3,0,38,154.3989905,246.4320473,293.7175343,247.1546798,12.35191924,19.71456378,35.24610412,29.65856158,96.97114872,0,,,,,,,
866,8675309866,1.59,21.2,1,60,3.957501842,22.84265513,487.9347584,427.3634927,0.316600147,1.82741241,58.55217101,51.28361912,111.9798027,1,,,,,,,
867,8675309867,1.66,32.5,1,35,264.1356292,271.191141,279.7092136,171.278465,21.13085034,21.69529128,33.56510563,20.5534158,96.94466305,0,,,,,,,
868,8675309868,1.73,31.5,1,35,248.3510663,296.7738336,226.0362757,206.4587158,19.8680853,23.74190669,27.12435308,24.7750459,95.50939097,0,,,,,,,
869,8675309869,1.62,29.4,1,63,257.4107942,234.6494139,222.2041841,226.658543,20.59286354,18.77195311,26.66450209,27.19902516,93.2283439,1,,,,,,,
870,8675309870,0.99,21,1,59,82.39763308,47.55047081,304.5970938,534.8468738,6.591810646,3.804037665,36.55165126,64.18162486,111.1291244,1,,,,,,,
871,8675309871,1.24,41,0,62,17.71116527,196.034314,379.5425818,4.407553128,1.416893222,15.68274512,45.54510982,0.528906375,63.17365453,0,,,,,,,
872,8675309872,1.4,24.5,1,58,322.9415661,452.9180225,2.184195859,7.890367003,25.83532529,36.2334418,0.262103503,0.94684404,63.27771463,0,,,,,,,
873,8675309873,1.65,28.4,1,33,282.5653217,200.8263864,167.1552838,283.1857783,22.60522574,16.06611091,20.05863406,33.9822934,92.7122641,0,,,,,,,
874,8675309874,1.09,34.9,1,21,396.9665091,470.3317162,23.57149706,9.361918654,31.75732073,37.6265373,2.828579647,1.123430238,73.33586791,1,,,,,,,
875,8675309875,1.17,40,0,76,59.81194083,271.5058388,206.7145093,24.45362757,4.784955266,21.7204671,24.80574112,2.934435308,54.24559879,0,,,,,,,
876,8675309876,1.7,27.1,0,40,279.1442604,283.2632575,317.5121489,101.2100072,22.33154083,22.6610606,38.10145787,12.14520086,95.23926016,0,,,,,,,
877,8675309877,1.21,39.5,1,84,20.21590713,328.7814287,197.2839287,2.718668539,1.61727257,26.3025143,23.67407144,0.326240225,51.92009854,1,,,,,,,
878,8675309878,1,42.4,0,70,18.96010848,242.4691984,286.7438543,6.853708128,1.516808678,19.39753587,34.40926252,0.822444975,56.14605204,0,,,,,,,
879,8675309879,1.21,44.9,1,73,19.86780197,175.9634793,371.1811281,25.68381726,1.589424158,14.07707834,44.54173537,3.082058071,63.29029594,0,,,,,,,
880,8675309880,1.44,20,1,58,390.9778141,323.8191809,13.36544493,15.32992547,31.27822513,25.90553447,1.603853392,1.839591056,60.62720405,0,,,,,,,
881,8675309881,1.15,43.7,1,65,49.37966437,333.1534306,184.7555772,12.33994307,3.95037315,26.65227445,22.17066926,1.480793168,54.25411003,0,,,,,,,
882,8675309882,1.26,25.4,1,63,211.3264791,565.5390332,14.6814752,36.56657489,16.90611833,45.24312266,1.761777024,4.387988987,68.29900699,0,,,,,,,
883,8675309883,0.96,38.6,0,21,390.9769671,392.5914661,27.78476867,15.30451821,31.27815737,31.40731729,3.33417224,1.836542185,67.85618908,1,,,,,,,
884,8675309884,1.19,41.4,0,71,29.73243186,307.590945,275.456964,22.11180135,2.378594549,24.6072756,33.05483568,2.653416162,62.69412199,0,,,,,,,
885,8675309885,1.23,39.7,0,67,13.15262783,309.6330032,191.7710372,78.09305703,1.052210226,24.77064026,23.01252446,9.371166844,58.20654179,0,,,,,,,
886,8675309886,1.78,21.9,1,59,334.5991121,372.9062755,48.20060886,12.16899735,26.76792897,29.83250204,5.784073063,1.460279682,63.84478375,0,,,,,,,
887,8675309887,1.69,33.2,1,40,177.8240133,265.5506276,250.9616952,177.4771439,14.22592106,21.24405021,30.11540342,21.29725727,86.88263196,1,,,,,,,
888,8675309888,1.74,34.6,0,45,176.3763612,341.5887984,194.0865531,217.5162489,14.1101089,27.32710387,23.29038637,26.10194987,90.82954901,0,,,,,,,
889,8675309889,1.8,37,0,25,196.7812553,369.6049702,117.0929889,276.1145062,15.74250042,29.56839762,14.05115867,33.13374074,92.49579745,0,,,,,,,
890,8675309890,1.75,28.9,0,25,133.7359001,310.5267126,320.7083136,252.9473252,10.69887201,24.84213701,38.48499763,30.35367902,104.3796857,0,,,,,,,
891,8675309891,1.75,32.4,0,46,228.6520234,160.8690204,304.7101959,181.8580386,18.29216187,12.86952163,36.56522351,21.82296463,89.54987164,1,,,,,,,
892,8675309892,1.14,41.8,0,93,34.25332118,260.8851115,261.8887898,34.7519331,2.740265694,20.87080892,31.42665478,4.170231972,59.20796136,0,,,,,,,
893,8675309893,1.12,41.9,1,98,18.69274518,375.7652228,190.0767625,7.477579286,1.495419614,30.06121782,22.8092115,0.897309514,55.26315845,0,,,,,,,
894,8675309894,1.71,28.9,0,27,225.2776651,272.9145938,357.9256798,174.3551032,18.02221321,21.8331675,42.95108158,20.92261238,103.7290747,0,,,,,,,
895,8675309895,1.21,47.7,1,95,9.224557192,237.7250504,307.4516864,0.155871874,0.737964575,19.01800403,36.89420237,0.018704625,56.6688756,1,,,,,,,
896,8675309896,1.18,31.4,1,18,359.563172,481.7321392,42.43420677,14.92518384,28.76505376,38.53857114,5.092104812,1.791022061,74.18675177,1,,,,,,,
897,8675309897,1.08,35.9,0,20,2.328719114,8.291967205,378.9212137,460.0186309,0.186297529,0.663357376,45.47054564,55.20223571,101.5224363,0,,,,,,,
898,8675309898,1.16,42.9,1,105,16.99841436,367.6261957,171.3383821,11.97382798,1.359873149,29.41009566,20.56060585,1.436859358,52.76743401,0,,,,,,,
899,8675309899,1.82,26.9,0,39,225.5876397,469.4090174,219.9436128,134.5282416,18.04701118,37.55272139,26.39323354,16.14338899,98.1363551,0,,,,,,,
900,8675309900,1.29,43.5,1,95,6.354169066,176.3137068,305.3904253,97.68350848,0.508333525,14.10509654,36.64685104,11.72202102,62.98230212,0,,,,,,,
901,8675309901,1.3,28.8,1,57,16.99219646,32.78362264,404.8094672,424.5040583,1.359375717,2.622689811,48.57713606,50.940487,103.4996886,1,,,,,,,
902,8675309902,1.22,42.9,1,109,21.51037871,206.8580831,393.5443122,4.964319915,1.720830297,16.54864665,47.22531746,0.59571839,66.0905128,0,,,,,,,
903,8675309903,1.46,26.5,1,58,362.3442872,314.0378545,68.63760333,49.08138926,28.98754298,25.12302836,8.2365124,5.889766711,68.23685045,0,,,,,,,
904,8675309904,1.61,28.2,0,19,313.3801347,145.9815642,200.8322559,317.7718875,25.07041078,11.67852514,24.09987071,38.1326265,98.98143312,0,,,,,,,
905,8675309905,0.91,35,0,20,41.46170805,1.325473766,368.3797343,349.5236213,3.316936644,0.106037901,44.20556812,41.94283456,89.57137722,0,,,,,,,
906,8675309906,1.1,24.5,0,58,398.4559323,306.9169113,32.58514619,59.42998037,31.87647458,24.5533529,3.910217543,7.131597644,67.47164268,0,,,,,,,
907,8675309907,0.91,33.8,0,20,6.0274451,39.34365235,360.129185,424.0458745,0.482195608,3.147492188,43.2155022,50.88550494,97.73069494,0,,,,,,,
908,8675309908,1.24,39.7,0,77,35.74432312,272.1653746,326.1780009,35.52697888,2.85954585,21.77322997,39.14136011,4.263237466,68.03737339,0,,,,,,,
909,8675309909,1.22,42.9,1,74,23.23095958,204.3152903,338.3725281,50.79807935,1.858476766,16.34522322,40.60470337,6.095769522,64.90417288,0,,,,,,,
910,8675309910,1.63,29.8,0,58,243.7319228,316.9510052,272.2977207,176.9513155,19.49855382,25.35608042,32.67572648,21.23415786,98.76451858,0,,,,,,,
911,8675309911,1.16,42.9,1,77,7.162863727,354.3109286,233.0242308,38.73052492,0.573029098,28.34487429,27.9629077,4.64766299,61.52847407,0,,,,,,,
912,8675309912,1.09,39.2,0,85,0.396578485,250.5176273,333.8615087,26.05110343,0.031726279,20.04141018,40.06338104,3.126132412,63.26264992,0,,,,,,,
913,8675309913,1.6,32,0,4,221.6763482,250.2881861,192.1725048,249.6264727,17.73410786,20.02305489,23.06070058,29.95517672,90.77304004,0,,,,,,,
914,8675309914,1.24,29.9,0,54,389.7968729,332.9546425,2.337347204,15.83346525,31.18374983,26.6363714,0.280481664,1.90001583,60.00061873,0,,,,,,,
915,8675309915,1.65,25.1,0,63,213.9682584,320.6732468,168.8154546,242.8435171,17.11746067,25.65385974,20.25785455,29.14122205,92.17039702,0,,,,,,,
916,8675309916,0.99,33.1,1,18,382.6660779,484.6957343,63.06839616,20.44865219,30.61328623,38.77565874,7.568207539,2.453838263,79.41099078,1,,,,,,,
917,8675309917,1.54,28.8,0,32,299.3092383,141.8025016,264.5499389,281.423381,23.94473906,11.34420013,31.74599267,33.77080572,100.8057376,0,,,,,,,
918,8675309918,1.73,27.9,0,28,293.7963281,292.892803,201.5655424,224.8044254,23.50370625,23.43142424,24.18786509,26.97653105,98.09952662,0,,,,,,,
919,8675309919,1.11,39.7,0,100,14.77188763,357.1399721,176.5367084,11.51418147,1.18175101,28.57119777,21.18440501,1.381701776,52.31905556,1,,,,,,,
920,8675309920,1.61,32.9,1,15,339.8123412,156.8467997,213.914152,216.4967876,27.1849873,12.54774398,25.66969824,25.97961451,91.38204402,0,,,,,,,
921,8675309921,1.69,36.2,1,48,154.141978,332.2574823,235.3405963,351.2409048,12.33135824,26.58059858,28.24087156,42.14890858,109.301737,0,,,,,,,
922,8675309922,1.21,41,0,79,18.35130775,270.9921984,310.8461311,23.15658381,1.46810462,21.67937587,37.30153573,2.778790057,63.22780628,0,,,,,,,
923,8675309923,1.05,36.5,0,19,25.80517813,37.73520231,168.2182843,508.3485329,2.06441425,3.018816185,20.18619412,61.00182395,86.2712485,0,,,,,,,
924,8675309924,1.7,29.5,1,47,269.5978938,227.2764704,287.419459,225.3148318,21.5678315,18.18211763,34.49033508,27.03777982,101.278064,0,,,,,,,
925,8675309925,1.62,34,0,59,153.3953957,285.0701781,239.6350538,238.8980135,12.27163166,22.80561425,28.75620646,28.66776162,92.50121398,1,,,,,,,
926,8675309926,1.27,28.5,0,61,441.6251352,409.609168,5.187572968,26.78085386,35.33001082,32.76873344,0.622508756,3.213702463,71.93495548,0,,,,,,,
927,8675309927,1.41,25.6,1,62,281.3493033,463.5625312,13.70821388,26.05580682,22.50794426,37.0850025,1.644985666,3.126696818,64.36462924,0,,,,,,,
928,8675309928,1.79,25.6,0,56,195.5260727,282.7979939,208.1664333,197.1204159,15.64208582,22.62383951,24.979972,23.65444991,86.90034723,1,,,,,,,
929,8675309929,1.82,29.7,0,64,138.2471395,304.9137013,261.464649,186.6654994,11.05977116,24.3930961,31.37575788,22.39985993,89.22848507,1,,,,,,,
930,8675309930,1.67,24.6,0,59,194.6539493,231.0686559,431.2790174,186.857721,15.57231594,18.48549247,51.75348209,22.42292652,108.234217,0,,,,,,,
931,8675309931,1.19,40.9,0,94,1.200142484,314.5874864,211.7780298,47.90926514,0.096011399,25.16699891,25.41336358,5.749111817,56.4254857,1,,,,,,,
932,8675309932,1.13,37.8,0,87,20.03794729,332.6647009,245.1047641,4.081808006,1.603035783,26.61317607,29.41257169,0.489816961,58.11860051,0,,,,,,,
933,8675309933,1.29,40.8,0,119,3.568578371,334.0495609,249.1334895,5.502369389,0.28548627,26.72396487,29.89601874,0.660284327,57.56575421,0,,,,,,,
934,8675309934,1.14,35.8,1,92,33.28055899,293.3929595,294.2160229,5.264761144,2.662444719,23.47143676,35.30592275,0.631771337,62.07157556,0,,,,,,,
935,8675309935,1.76,31.1,0,49,319.3305138,223.9363451,188.6774977,236.6118572,25.5464411,17.91490761,22.64129972,28.39342286,94.4960713,0,,,,,,,
936,8675309936,1.27,44.4,1,90,132.023396,306.0817165,145.557299,27.52480025,10.56187168,24.48653732,17.46687588,3.30297603,55.81826091,0,,,,,,,
937,8675309937,1.55,29.6,0,45,197.7006963,276.9172302,276.2396526,246.500601,15.8160557,22.15337842,33.14875831,29.58007212,100.6982646,0,,,,,,,
938,8675309938,1.18,43.6,0,71,18.43235881,320.707965,271.5488056,3.305712507,1.474588705,25.6566372,32.58585667,0.396685501,60.11376808,0,,,,,,,
939,8675309939,1.74,30.2,0,46,299.502221,314.8945965,213.2035488,208.5698369,23.96017768,25.19156772,25.58442586,25.02838043,99.76455168,0,,,,,,,
940,8675309940,1.22,20.7,1,61,311.6216887,359.3678486,116.3910636,2.722789295,24.9297351,28.74942789,13.96692763,0.326734715,67.97282533,0,,,,,,,
941,8675309941,1.21,36.1,0,22,18.44782889,201.5647517,260.5073664,342.7261961,1.475826311,16.12518014,31.26088397,41.12714353,89.98903395,0,,,,,,,
942,8675309942,1.05,42.2,0,79,5.010271534,225.2213021,360.7011077,6.972193551,0.400821723,18.01770417,43.28413292,0.836663226,62.53932204,0,,,,,,,
943,8675309943,1.59,29,0,35,254.9999886,274.6509779,172.398548,302.1335619,20.39999909,21.97207823,20.68782576,36.25602743,99.31593051,0,,,,,,,
944,8675309944,1.69,32.5,0,50,220.3413702,163.2192217,315.6601143,381.985588,17.62730962,13.05753774,37.87921372,45.83827056,114.4023316,0,,,,,,,
945,8675309945,1.16,37.8,1,73,64.19124834,335.1487547,191.5655167,10.39170915,5.135299867,26.81190038,22.987862,1.247005098,56.18206735,0,,,,,,,
946,8675309946,1.58,37.2,1,27,259.3920805,266.9496699,277.5998234,252.6349081,20.75136644,21.35597359,33.31197881,30.31618897,105.7355078,0,,,,,,,
947,8675309947,1.61,33.1,0,30,187.2930873,341.2964115,202.0735781,230.7227766,14.98344698,27.30371292,24.24882937,27.68673319,94.22272247,0,,,,,,,
948,8675309948,1.66,25.4,0,29,145.0642068,219.5040921,248.2792994,436.5381512,11.60513654,17.56032737,29.79351593,52.38457814,111.343558,0,,,,,,,
949,8675309949,1.5,31.9,0,50,256.1028209,132.3272909,256.0845181,286.7293203,20.48822567,10.58618327,30.73014217,34.40751844,96.21206955,1,,,,,,,
950,8675309950,0.99,37,0,21,368.1874859,284.1642423,220.6842585,38.87261112,29.45499887,22.73313938,26.48211102,4.664713334,83.33496261,1,,,,,,,
951,8675309951,1.53,33.3,0,33,298.0801314,237.2358819,132.8764741,371.6212938,23.84641051,18.97887055,15.94517689,44.59455526,103.3650132,0,,,,,,,
952,8675309952,1.72,28.9,0,28,200.7180605,254.0635748,237.1024653,311.8089424,16.05744484,20.32508598,28.45229584,37.41707309,102.2518997,0,,,,,,,
953,8675309953,1.73,35.7,0,50,168.8984991,262.3318987,322.3891429,204.5539829,13.51187993,20.9865519,38.68669715,24.54647795,97.73160692,1,,,,,,,
954,8675309954,0.96,37.2,1,22,219.3426462,573.5824354,9.931036393,60.92104568,17.5474117,45.88659483,1.191724367,7.310525482,71.93625638,1,,,,,,,
955,8675309955,1.62,28.4,0,8,236.9675099,263.5433924,134.5874795,353.3674873,18.95740079,21.08347139,16.15049754,42.40409848,98.5954682,0,,,,,,,
956,8675309956,1.41,42.6,0,126,21.87945954,305.236358,250.2798332,4.344757803,1.750356763,24.41890864,30.03357998,0.521370936,56.72421632,0,,,,,,,
957,8675309957,1.17,41.1,0,78,37.11430374,159.0354686,374.0176883,8.289973575,2.969144299,12.72283749,44.8821226,0.994796829,61.56890121,0,,,,,,,
958,8675309958,1.71,19.5,1,59,373.9402346,336.030157,39.26560435,8.523885595,29.91521877,26.88241256,4.711872522,1.022866271,62.53237012,0,,,,,,,
959,8675309959,1.68,29,0,37,117.4966343,231.0187098,268.9093751,324.3044332,9.399730744,18.48149678,32.26912501,38.91653198,99.06688452,0,,,,,,,
960,8675309960,1.16,26.4,0,58,10.71149435,17.25585712,245.5010131,676.5382241,0.856919548,1.38046857,29.46012157,81.18458689,112.8820966,1,,,,,,,
961,8675309961,1.73,31.5,1,50,189.6090089,309.6816016,167.4153797,317.8174466,15.16872071,24.77452813,20.08984556,38.13809359,98.171188,0,,,,,,,
962,8675309962,1.27,36.3,0,67,14.08206627,265.808448,230.8940136,54.51558089,1.126565302,21.26467584,27.70728163,6.541869707,56.64039248,0,,,,,,,
963,8675309963,1.74,32.3,0,24,343.2006952,115.2171003,153.6914074,249.8857542,27.45605562,9.217368024,18.44296889,29.9862905,85.10268303,1,,,,,,,
964,8675309964,0.84,36.9,1,20,85.15736097,14.96260448,410.5185199,291.163765,6.812588878,1.197008358,49.26222239,34.9396518,92.21147142,0,,,,,,,
965,8675309965,1.29,41.3,0,105,16.3294131,149.9427221,317.1957337,43.57291933,1.306353048,11.99541777,38.06348804,5.22875032,56.59400918,1,,,,,,,
966,8675309966,0.97,37.4,0,21,438.5225887,541.0781571,47.29349332,62.76122316,35.0818071,43.28625257,5.675219198,7.531346779,91.57462564,1,,,,,,,
967,8675309967,1.19,42.3,0,75,9.956454214,310.5420099,216.3527085,8.501632731,0.796516337,24.84336079,25.96232502,1.020195928,52.62239808,1,,,,,,,
968,8675309968,0.8,35.8,0,21,27.59574635,6.156094241,453.9718574,332.7123717,2.207659708,0.492487539,54.47662289,39.9254846,97.10225474,0,,,,,,,
969,8675309969,1.55,24.2,0,52,424.278941,316.4225667,28.28726321,42.24414162,33.94231528,25.31380534,3.394471585,5.069296994,67.7198892,0,,,,,,,
970,8675309970,1.62,29.1,0,46,251.7787178,212.9317802,222.6721598,323.0188782,20.14229742,17.03454242,26.72065918,38.76226538,102.6597644,0,,,,,,,
971,8675309971,1.23,41.4,1,94,3.919186104,362.8997394,243.8766223,14.30524601,0.313534888,29.03197915,29.26519468,1.716629521,60.32733824,0,,,,,,,
972,8675309972,1.65,22.8,1,59,268.9680601,403.590492,71.49148579,31.88486302,21.51744481,32.28723936,8.578978295,3.826183562,66.20984603,0,,,,,,,
973,8675309973,1.42,20.6,0,62,252.4110356,394.4519221,150.6641042,28.4378009,20.19288285,31.55615377,18.0796925,3.412536108,73.24126523,0,,,,,,,
974,8675309974,1.24,39.6,0,75,19.38701787,207.1759378,313.6949794,8.51709353,1.55096143,16.57407502,37.64339753,1.022051224,56.79048521,1,,,,,,,
975,8675309975,1.17,37.9,0,100,15.75146709,273.5310772,325.9846897,0.32253446,1.260117367,21.88248618,39.11816276,0.038704135,62.29947044,0,,,,,,,
976,8675309976,1.24,42.6,0,75,54.43615452,181.8519789,262.9701783,18.20953198,4.354892362,14.54815831,31.5564214,2.185143838,52.64461591,1,,,,,,,
977,8675309977,1.48,26.4,1,61,296.7851756,470.3442345,10.38508134,3.185549961,23.74281405,37.62753876,1.246209761,0.382265995,62.99882856,0,,,,,,,
978,8675309978,1.06,40.4,1,18,4.01034711,4.438094158,325.9235557,428.5305409,0.320827769,0.355047533,39.11082668,51.42366491,91.21036689,0,,,,,,,
979,8675309979,1.21,25,0,63,5.557954646,56.19078823,347.3902767,431.7073446,0.444636372,4.495263058,41.6868332,51.80488135,98.43161399,1,,,,,,,
980,8675309980,1.19,37.6,0,72,9.820187463,226.5048407,284.1800208,49.27781731,0.785614997,18.12038726,34.1016025,5.913338077,58.92094283,0,,,,,,,
981,8675309981,1.41,20.4,1,59,46.33074369,9.231974191,335.4130094,501.96211,3.706459495,0.738557935,40.24956113,60.2354532,104.9300318,1,,,,,,,
